,id,title,release_date,overview,popularity,vote_average,vote_count,poster_path,original_language,adult
9252,55341,Jeepers Creepers 3,2017-09-26,"Taking place on the last day of the Creeper’s twenty-three-day feeding frenzy, as the skeptical Sergeant Tubbs teams up with a task force hellbent on destroying the Creeper for good. The Creeper fights back in gory glory as its enemies grow closer than ever before to learning the secret of its dark origins.",72.644,4.922,860,/pK7ge28ubs45av9aGEbVWW7ZbA8.jpg,en,False
9253,20533,Jonah Hex,2010-06-18,"Gunslinger Jonah Hex is appointed by President Ulysses Grant to track down terrorist Quentin Turnbull, a former Confederate officer determined on unleashing hell on earth. Jonah not only secures freedom by accepting this task, he also gets revenge on the man who slayed his wife and child.",26.697,4.919,1384,/b1BLIXEe9zzaFvuWdYGoeuhuh75.jpg,en,False
9254,643215,Asterix & Obelix: The Middle Kingdom,2023-02-01,Gallic heroes and forever friends Asterix and Obelix journey to China to help Princess Sa See save the Empress and her land from a nefarious prince.,73.31,4.916,898,/ifOqT5SmA4ANjmyEacLw3KAFKUd.jpg,fr,False
9255,70586,Setup,2011-10-17,"A group of friends plan out a detailed heist that turns deadly when one betrays the other by taking off with the goods. Taking matters into his own hands, Sonny seeks out his revenge teaming up with the most dangerous mob boss in town to get back what is rightfully his. When he finally comes face to face with his longtime friend he will be forced to make a life changing choice.",16.626,4.9,394,/h74bol6GYG6eyXIAZVGmQBraI8c.jpg,en,False
9256,68637,Ducoboo,2011-06-22,"Ducoboo is a very inventive dunce and joker, he is very resourceful at finding new ways to copy from his neighbor, to cheat or to defy the teacher's authority.",8.876,4.9,392,/piVjl9Xhd6xeYxJnm7ifJaURjHd.jpg,fr,False
9257,241254,The Prince,2014-08-22,A family man who turns out to be a retired mob enforcer must travel across the country to find his daughter who has gone missing.,48.17,4.903,474,/22b2fmxhZveWSyWkgUz2y94fp3w.jpg,en,False
9258,329833,Zoolander 2,2016-02-06,Derek and Hansel are modelling again when an opposing company attempts to take them out from the business.,23.043,4.9,2163,/e0sHfnIDANQtuqgn7UIupdJni3O.jpg,en,False
9259,10213,From Dusk Till Dawn 3: The Hangman's Daughter,1999-10-31,"Narrowly escaping death, outlaw Johnny Madrid goes on the run with the hangman's sensuous daughter Esmeralda by his side.",22.609,4.9,327,/io5lQ7VRJGBCg2kTJ6BRWRclqJE.jpg,en,False
9260,331962,Exposed,2016-01-22,"After witnessing a miracle, a young Latina woman experiences strange things as a police detective searches for the truth behind his partner's death.",28.392,4.9,496,/nM26QosEfgjEegONCiNNrYMBTxD.jpg,en,False
9261,241251,The Boy Next Door,2015-01-23,"A recently cheated on married woman falls for a younger man who has moved in next door, but their torrid affair soon takes a dangerous turn.",35.952,4.9,1996,/tM0hpWw3GONam6TKcMMciecHjhT.jpg,en,False
9262,10710,Envy,2004-04-30,A man becomes increasingly jealous of his friend's newfound success.,29.999,4.882,488,/RMaKg5mVnGVI0z3SvIgS7hYPUt.jpg,en,False
9263,82657,Flight 7500,2014-05-16,"Flight 7500 departs Los Angeles International Airport bound for Tokyo. As the overnight flight makes its way over the Pacific Ocean during its ten-hour course, the passengers encounter what appears to be a supernatural force in the cabin.",26.037,4.88,523,/qqp5P9sONdOhUuPdv05LSMrM1mG.jpg,en,False
9264,293572,The Houses October Built,2014-10-10,"Beneath the fake blood and cheap masks of countless haunted house attractions across the country, there are whispers of truly terrifying alternatives. Looking to find an authentic, blood-curdling good fright for Halloween, five friends set off on a road trip in an RV to track down these underground Haunts. Just when their search seems to reach a dead end, strange and disturbing things start happening and it becomes clear that the Haunt has come to them…",14.538,4.879,314,/yGTHvZE1ggog8w06kqg1HyTANjT.jpg,en,False
9265,803114,The Requin,2022-01-28,"A couple on a romantic getaway find themselves stranded at sea when a tropical storm sweeps away their villa. In order to survive, they are forced to fight the elements, while sharks circle below.",54.097,4.9,320,/i0z8g2VRZP3dhVvvSMilbOZMKqR.jpg,en,False
9266,226936,Aspirante vedovo,2013-10-10,"A ne'er-do-well who's married to a millionnaire realizes his financial trouble might be solved if his wife was dead - and sets out a plot to achieve just that. A remake of Dino Risi's ""il vedovo"".",7.711,4.877,397,/e4Bc0uYEFOnFSFa88ZX0qmZqIbP.jpg,it,False
9267,10763,Dr. T & the Women,2000-09-13,"A successful Texas gynecologist finds himself amid a bevy of women and their problems – his wife’s breakdown, his daughter's fake marriage, his other daughter’s conspiracy theories, and his secretary’s crush. Craving time for himself, he finds solace in a kind outsider.",26.072,4.876,315,/rmvpXbJlqztcLr6FkbVQFkWxOAr.jpg,en,False
9268,29426,Survival of the Dead,2010-05-06,"On a small island off the coast of Delaware, two families are locked in a struggle for power and control over the fate of the undead.",24.2,4.9,435,/abJiDooakUefaStfGBShm0I3ENc.jpg,en,False
9269,351819,Fifty Shades of Black,2016-01-28,An inexperienced college student meets a wealthy businessman whose sexual practices put a strain on their relationship.,27.942,4.874,1306,/fYRiZ3vJuuCYb9H7HXfpjKO9Jd6.jpg,en,False
9270,9306,The Island of Dr. Moreau,1996-08-23,A shipwrecked sailor stumbles upon a mysterious island and is shocked to discover that a brilliant scientist and his lab assistant have found a way to combine human and animal DNA—with horrific results.,33.422,4.874,501,/hOJeQXve8W9rNRhdgC1WV3GQJyA.jpg,en,False
9271,11058,Godsend,2004-04-30,"A couple agree to have their deceased son cloned under the supervision of an enigmatic doctor, but bizarre things start to happen years after his rebirth.",21.706,4.9,462,/lLncs8FEzKupj19wCqZ3sPmg3eU.jpg,en,False
9272,505225,The Last Thing He Wanted,2020-02-14,"At the turning point of the Iran-Contra affair, Elena McMahon, a fearless investigative journalist covering the 1984 US presidential campaign, puts herself in danger when she abandons her assigned task in order to fulfill the last wish of her ailing father, a mysterious man whose past activities she barely knows.",26.748,4.9,498,/gItrnbEbMBbUrdIkFz8kgS2gkt.jpg,en,False
9273,14456,Shrooms,2007-08-16,"A group of American teens comes to Ireland to visit a friend who takes them on a camping trip in search of the local, fabled magic mushrooms. When the psychedelics start taking hold, the panicked friends are attacked by ghostly creatures; but how can they determine whether what they are experiencing is reality or hallucination?",21.06,4.87,364,/pU4lcKfjf0U8pM036FHyoVGLev7.jpg,en,False
9274,14125,Captivity,2007-03-01,"The sought-after images of top model Jennifer adorn magazine covers and billboards worldwide. When alone at a charity event, she is abducted and incarcerated in a cell with another prisoner. When their captor subjects the two to torture, they commit to escaping the chamber of horrors before they're killed.",24.226,4.9,404,/diP1wQRnmvKHPFcHGoi0WkUSHXw.jpg,en,False
9275,10067,The Shaggy Dog,2006-03-09,The tale of a workaholic dad-turned-dog who finds that being man's best friend shows him the most important job - being a great dad.,32.28,4.858,542,/tGX3YyPaYMbjiRwR5PjRsJW7GtM.jpg,en,False
9276,267806,V/H/S: Viral,2014-11-21,"As the streets of Los Angeles overflow with camera-wielding gawkers seeking to capture images of a bizarre police pursuit, the same people who sought to exploit the suffering of others for amusement on the Internet become the stars of a gruesome viral video from which no one gets out alive.",16.502,4.857,581,/vgq9eyUMDWDugp5ZvS5UuvTCQKN.jpg,en,False
9277,12212,Urban Legends: Final Cut,2000-09-22,"The making of a horror movie takes on a terrifying reality for students at the most prestigious film school in the country. At Alpine University, someone is determined to win the best film award at any cost - even if it means eliminating the competition. No one is safe and everyone is a suspect.",22.114,4.856,454,/9kjGrnhMz37RYEd5BFcrU1qkPkl.jpg,en,False
9278,416160,The Vault,2017-09-01,Two estranged sisters are forced to rob a bank in order to save their brother. But this is no ordinary bank.,26.324,4.858,372,/eMXA8Mbl9P9kNVGhMKqwr5Xni8C.jpg,en,False
9279,42433,Natale in India,2003-12-19,"Destinies intertwined for two antithetical people who meet during a trip to India, where lots of misunderstandings and funny situations will take place.",9.545,4.849,522,/anOwIDAfs93mWVY4ZX6LQdbjXbv.jpg,it,False
9280,38277,Camping 2,2010-04-21,"Jean-Pierre Savelli is a forty-something employee of an insurance company in Clermont-Ferrand who finds himself facing a mid-life crisis. When his fiancée Valérie decides to put their relationship on hold, he changes his holiday plans and heads for the Flots Bleus camping site near Arcachon. Jean-Pierre had been hoping for peace and calm. Instead he meets Patrick Chirac and his entourage of inveterate holidaymakers...",11.172,4.847,615,/vlJdgFdRNVJ37RpTrl97zBT7P7Q.jpg,fr,False
9281,520901,Doom: Annihilation,2019-09-30,"A group of UAC Marines responds to a distress call from a top-secret scientific base on Phobos, a Martian moon, only to discover it's been overrun by demons.",23.132,4.842,392,/7EGElXVSNnqcPjuhXPd6UVUX1rD.jpg,en,False
9282,11470,Jason X,2001-11-09,"In the year 2455, Old Earth is now a contaminated planet abandoned for centuries -- a brown world of violent storms, toxic landmasses and poisonous seas. Yet humans have returned to the deadly place that they once fled, not to live, but to research the ancient, rusting artifacts of the long-gone civilizations. But it's not the harmful environment that could prove fatal to the intrepid, young explorers who have just landed on Old Earth. For them, it's Friday the 13th, and Jason lives!",89.832,4.8,1295,/g50BkeMOO5ZXcT0B9OBGS4VLvBc.jpg,en,False
9283,590706,Jiu Jitsu,2020-11-20,"Every six years, an ancient order of jiu-jitsu fighters joins forces to battle a vicious race of alien invaders. But when a celebrated war hero goes down in defeat, the fate of the planet and mankind hangs in the balance.",27.071,4.8,583,/eLT8Cu357VOwBVTitkmlDEg32Fs.jpg,en,False
9284,11802,Space Chimps,2008-06-25,Three chimps are sent into space to explore the possibility of alien life when an unmanned space shuttle crash lands on an uncharted planet.,23.881,4.8,440,/ecAKgzlt78OvEVpZURYYdSz8K5v.jpg,en,False
9285,3134,Baise-moi,2000-06-28,"Manu has lived a difficult life. Abused and violently raped, she sets off to find herself only to meet Nadine, a prostitute who has encountered one too many injustices in the world. Angry at the world, they embark on a twisted, rage-filled road trip. They choose to have sex when they please and kill when they need. Leaving a trail of mischief and dead bodies in their wake. Generating a media blitz and manhunt, soon everyone is out to capture the young fugitives.",48.867,4.8,419,/fYijiVwEyP2JsDuSenGOsFNXEbn.jpg,fr,False
9286,10077,A Sound of Thunder,2005-05-15,"When a hunter sent back to the prehistoric era runs off the path he must not leave, he causes a chain reaction that alters history in disastrous ways.",21.853,4.8,372,/xJ1BVHMOywEF55nCZC6g57CIJho.jpg,en,False
9287,5550,RoboCop 3,1993-01-21,"The mega corporation Omni Consumer Products is still bent on creating their pet project, Delta City, to replace the rotting city of Detroit. Unfortunately, the inhabitants of the area have no intention of abandoning their homes simply for desires of the company. To this end, OCP have decided to force them to leave by employing a ruthless mercenary army to attack and harass them. An underground resistance begins and in this fight, RoboCop must decide where his loyalties lie.",72.268,4.817,1221,/ppLSSwCuC5ERRWbu9H3R8SPL9AM.jpg,en,False
9288,74997,The Human Centipede 2 (Full Sequence),2011-10-06,"Inspired by the fictional Dr. Heiter, disturbed loner Martin dreams of creating a 12-person centipede and sets out to realize his sick fantasy.",70.625,4.814,1275,/2cMTX2BQVJDZfFlnPL5dDstmLfz.jpg,en,False
9289,437739,The Mansion,2017-06-21,"A band of students comes to celebrate the New Year in an old manor house isolated from everything. But soon after their arrival, strange events disrupt the atmosphere, before the party turns squarely to the nightmare ...",11.225,4.813,468,/5R6dKr0sMogP9bjhJ0UHGxVckpw.jpg,fr,False
9290,21943,I Want You,2007-03-09,A macho type man becomes entangled with an independent-minded girl.,13.18,4.812,338,/cFGEqTIz82FjZbSY1U4M8O7WLhM.jpg,it,False
